customer_id,age,income,region,account_type,loan_type,account_open_date,balance,days_past_due,monthly_payment,credit_limit,status,bucket,risk_flag,risk_catagory,vintage_days,utilization
628,23,169309,South,Savings,Personal Loan,2022-06-05,363327,0,24270,481877,Current,Current,good,low,1420,0.7539828628467431
629,28,47205,North,Savings,Credit Card,2024-01-20,133956,0,13219,235671,Current,Current,good,low,826,0.5684025611976018
630,59,162012,North,Savings,Personal Loan,2018-10-20,536865,0,21958,486589,Current,Current,good,low,2744,1.1033233385875965
631,59,148366,South,Savings,Personal Loan,2019-11-15,382609,35,23227,429809,Delinquent,30-60,good,medium,2353,0.8901837793066223
632,42,87685,North,Current,Mortgage,2019-04-08,689716,10,28500,308506,Delinquent,0-30,good,low,2574,2.235664784477449
633,31,87493,South,Savings,Mortgage,2017-10-11,365654,0,25998,138557,Current,Current,good,low,3118,2.6390149902206312
634,43,99963,East,Credit Card,Mortgage,2023-10-31,667848,120,9070,54511,Charged-off,90+,bad,High,907,12.251618939296655
635,36,75173,South,Loan,Credit Card,2020-02-16,695128,35,11152,422062,Delinquent,30-60,good,medium,2260,1.646980775336325
636,48,88661,South,Current,Credit Card,2020-08-16,695111,50,27444,312698,Delinquent,30-60,good,medium,2078,2.2229467409449373
637,55,104234,North,Current,Credit Card,2020-05-27,608282,70,11787,238398,Charged-off,60-90,bad,High,2159,2.551539861911593
638,62,144649,West,Current,Mortgage,2021-11-18,592398,0,48084,346300,Current,Current,good,low,1619,1.7106497256713833
639,49,136881,South,Loan,Auto Loan,2021-08-06,456031,70,44740,48854,Charged-off,60-90,bad,High,1723,9.334568305563517
640,58,71756,West,Loan,Credit Card,2023-10-27,147719,0,21914,183784,Current,Current,good,low,911,0.8037642014538806
641,26,187128,East,Current,Mortgage,2017-09-09,724825,20,40686,322973,Delinquent,0-30,good,low,3150,2.24422784567131
642,34,51795,North,Current,Credit Card,2021-09-11,196854,20,29081,120880,Delinquent,0-30,good,low,1687,1.6285076108537393
643,49,101827,East,Current,Credit Card,2018-06-28,90831,50,23074,375460,Delinquent,30-60,good,medium,2858,0.2419192457252437
644,48,90366,East,Credit Card,Personal Loan,2021-02-15,641255,70,10504,428292,Charged-off,60-90,bad,High,1895,1.497237865755139
645,30,47156,West,Loan,Credit Card,2024-07-24,515174,120,18638,296710,Charged-off,90+,bad,High,640,1.736287957938728
646,24,164480,East,Credit Card,Personal Loan,2020-04-02,364030,50,21635,101272,Delinquent,30-60,good,medium,2214,3.5945769808041708
647,44,37138,North,Credit Card,Mortgage,2018-04-06,683165,0,24827,491296,Current,Current,good,low,2941,1.390536458672572
648,22,101433,East,Savings,Auto Loan,2020-02-23,5398,70,35589,93447,Charged-off,60-90,bad,High,2253,0.0577653643241623
649,49,121833,West,Savings,Credit Card,2020-04-02,675700,0,34464,223388,Current,Current,good,low,2214,3.024781993661253
650,45,168428,East,Loan,Auto Loan,2024-04-02,414654,70,48488,221354,Charged-off,60-90,bad,High,753,1.8732618339853808
651,51,166561,South,Loan,Credit Card,2019-12-01,438890,0,4791,29265,Current,Current,good,low,2337,14.997095506577825
652,35,141399,West,Current,Auto Loan,2023-09-06,44380,70,44539,23045,Charged-off,60-90,bad,High,962,1.9257973530049903
653,58,71865,West,Loan,Mortgage,2023-01-25,305217,0,9870,319226,Current,Current,good,low,1186,0.9561157299217482
654,53,116119,South,Savings,Mortgage,2023-06-18,143705,50,12599,352191,Delinquent,30-60,good,medium,1042,0.4080314374870454
655,28,80467,South,Credit Card,Credit Card,2020-07-08,362278,20,19549,450532,Delinquent,0-30,good,low,2117,0.804111583638898
656,60,109516,West,Current,Mortgage,2021-12-31,140401,35,15219,156821,Delinquent,30-60,good,medium,1576,0.8952946352848151
657,36,146466,West,Savings,Mortgage,2018-12-22,717075,50,10538,254295,Delinquent,30-60,good,medium,2681,2.819854892939303
658,58,77538,North,Current,Personal Loan,2023-04-11,486148,10,17135,313444,Delinquent,0-30,good,low,1110,1.5509883743188575
659,64,154643,South,Credit Card,Personal Loan,2018-06-22,388455,0,1110,251322,Current,Current,good,low,2864,1.5456466206698976
660,61,105502,North,Loan,Auto Loan,2018-07-26,781304,70,4404,301788,Charged-off,60-90,bad,High,2830,2.588916722997601
661,54,198814,East,Loan,Auto Loan,2023-10-06,412392,35,28717,40990,Delinquent,30-60,good,medium,932,10.060795315930717
662,26,70104,North,Current,Mortgage,2020-09-09,552127,120,5109,336953,Charged-off,90+,bad,High,2054,1.6385875774959713
663,59,74058,North,Savings,Credit Card,2023-08-14,623302,0,36403,190556,Current,Current,good,low,985,3.27096496567938
664,60,129152,South,Credit Card,Credit Card,2017-12-26,623840,0,18560,344062,Current,Current,good,low,3042,1.8131615813428972
665,43,106015,South,Current,Mortgage,2025-01-05,794772,0,4960,150630,Current,Current,good,low,475,5.276319458275244
666,41,61589,East,Current,Auto Loan,2025-02-06,632100,0,2237,137604,Current,Current,good,low,443,4.593616464637656
667,55,61544,East,Loan,Mortgage,2021-01-01,593259,0,10801,109001,Current,Current,good,low,1940,5.442693186301043
668,49,59507,West,Current,Personal Loan,2024-05-14,707762,35,14381,416528,Delinquent,30-60,good,medium,711,1.699194291860331
669,55,25435,South,Loan,Credit Card,2022-01-19,9430,0,10749,105591,Current,Current,good,low,1557,0.0893068538038279
670,22,189332,West,Credit Card,Credit Card,2021-11-28,445220,35,36847,251789,Delinquent,30-60,good,medium,1609,1.7682265706603546
671,53,158188,North,Savings,Auto Loan,2017-03-18,189651,10,32523,491512,Delinquent,0-30,good,low,3325,0.3858522274125555
672,46,38422,North,Credit Card,Credit Card,2017-08-18,311122,10,36110,185008,Delinquent,0-30,good,low,3172,1.681667819769956
673,64,89599,North,Loan,Auto Loan,2019-12-08,313789,0,11461,47865,Current,Current,good,low,2330,6.555708764232738
674,52,76220,South,Current,Personal Loan,2017-07-01,141846,50,35673,69200,Delinquent,30-60,good,medium,3220,2.049797687861272
675,38,47935,North,Savings,Mortgage,2019-03-23,456492,50,12075,336765,Delinquent,30-60,good,medium,2590,1.3555209122088103
676,54,142331,North,Savings,Auto Loan,2017-03-06,653769,0,23238,168185,Current,Current,good,low,3337,3.887201593483367
677,50,59127,South,Credit Card,Mortgage,2024-10-25,129676,70,39685,159918,Charged-off,60-90,bad,High,547,0.8108905814229793
678,64,109427,South,Savings,Credit Card,2023-07-10,32591,120,6706,88800,Charged-off,90+,bad,High,1020,0.3670157657657658
679,43,118273,East,Loan,Personal Loan,2020-12-06,86055,0,10131,278688,Current,Current,good,low,1966,0.3087861694798484
680,40,104109,East,Loan,Credit Card,2023-01-03,286024,50,32732,316183,Delinquent,30-60,good,medium,1208,0.9046153651524592
681,43,167659,South,Loan,Mortgage,2021-05-08,345557,120,27231,189423,Charged-off,90+,bad,High,1813,1.824261045385196
682,60,159131,West,Current,Auto Loan,2018-05-09,365031,0,34616,369229,Current,Current,good,low,2908,0.9886303621871522
683,28,148242,East,Savings,Personal Loan,2021-02-12,47831,120,45365,254078,Charged-off,90+,bad,High,1898,0.1882532135800817
684,34,87873,South,Savings,Mortgage,2022-04-28,293768,95,29577,292708,Charged-off,90+,bad,High,1458,1.003621356437132
685,43,161286,South,Savings,Personal Loan,2019-10-24,18483,50,28147,405769,Delinquent,30-60,good,medium,2375,0.0455505472325387
686,34,74425,North,Loan,Personal Loan,2022-02-11,323962,20,26626,139689,Delinquent,0-30,good,low,1534,2.31916614765658
687,22,46409,East,Savings,Auto Loan,2022-11-28,371415,0,26819,79411,Current,Current,good,low,1244,4.677122816738235
688,24,37198,North,Savings,Credit Card,2024-11-06,411279,35,24646,231376,Delinquent,30-60,good,medium,535,1.77753526727059
689,44,110008,East,Current,Credit Card,2020-01-08,500049,20,2990,474960,Delinquent,0-30,good,low,2299,1.0528233956543709
690,56,102055,North,Current,Credit Card,2024-02-17,188641,0,49736,471280,Current,Current,good,low,798,0.4002737226277372
691,29,115239,West,Loan,Credit Card,2023-06-10,459562,95,10518,423921,Charged-off,90+,bad,High,1050,1.084074627112127
692,36,151126,West,Savings,Mortgage,2019-05-20,256689,10,22283,225673,Delinquent,0-30,good,low,2532,1.137437797166697
693,52,157272,West,Savings,Mortgage,2017-05-14,74764,0,7203,69624,Current,Current,good,low,3268,1.0738251177754796
694,52,85409,West,Savings,Personal Loan,2024-01-06,747818,50,26290,498150,Delinquent,30-60,good,medium,840,1.5011904044966375
695,47,154399,East,Loan,Mortgage,2021-09-11,719129,0,36501,25329,Current,Current,good,low,1687,28.39152749812468
696,35,196144,South,Credit Card,Personal Loan,2019-10-13,269774,0,39033,308724,Current,Current,good,low,2386,0.8738355294696881
697,24,151442,South,Credit Card,Personal Loan,2021-06-28,312772,0,37730,284352,Current,Current,good,low,1762,1.0999465451271664
698,56,197102,South,Current,Auto Loan,2018-10-20,479159,120,8820,254371,Charged-off,90+,bad,High,2744,1.8837013653285948
699,45,187241,East,Credit Card,Credit Card,2018-05-02,191064,0,39289,302095,Current,Current,good,low,2915,0.6324632979691819
700,35,48670,South,Savings,Personal Loan,2017-07-14,189890,20,4383,440914,Delinquent,0-30,good,low,3207,0.4306735553872183
701,32,58236,West,Savings,Auto Loan,2024-06-24,185350,50,5051,356445,Delinquent,30-60,good,medium,670,0.5199960723253236
702,27,126864,West,Savings,Mortgage,2021-04-21,483234,70,36585,240349,Charged-off,60-90,bad,High,1830,2.0105513232840577
703,56,129011,East,Current,Credit Card,2018-11-04,374463,20,29154,266818,Delinquent,0-30,good,low,2729,1.403439797914683
704,44,188113,West,Current,Mortgage,2021-02-17,450339,50,47879,322870,Delinquent,30-60,good,medium,1893,1.394799764611144
705,26,35115,East,Loan,Auto Loan,2017-09-01,594584,120,2540,457758,Charged-off,90+,bad,High,3158,1.2989046614149835
706,61,193947,North,Current,Personal Loan,2020-03-16,678837,20,18472,442597,Delinquent,0-30,good,low,2231,1.533758701482387
707,51,119134,South,Savings,Personal Loan,2018-06-28,292263,0,3951,161539,Current,Current,good,low,2858,1.809241112053436
708,41,119331,West,Credit Card,Auto Loan,2024-08-26,202912,120,20180,105798,Charged-off,90+,bad,High,607,1.9179190532902324
709,31,176974,West,Loan,Credit Card,2022-07-08,117801,70,2032,425019,Charged-off,60-90,bad,High,1387,0.2771664325594856
710,36,153516,East,Savings,Mortgage,2021-12-04,211720,0,9059,285466,Current,Current,good,low,1603,0.7416645064561104
711,34,66526,South,Credit Card,Credit Card,2017-05-23,577196,70,25674,247864,Charged-off,60-90,bad,High,3259,2.3286802440047767
712,45,38209,West,Loan,Mortgage,2019-03-01,457796,50,42978,361454,Delinquent,30-60,good,medium,2612,1.266540140654136
713,34,77279,South,Current,Credit Card,2024-12-29,606950,35,45054,478315,Delinquent,30-60,good,medium,482,1.2689336525093295
714,58,38535,West,Current,Personal Loan,2022-07-19,625839,20,2742,103977,Delinquent,0-30,good,low,1376,6.019013820364119
715,38,64864,South,Savings,Auto Loan,2023-10-03,322686,0,44760,480769,Current,Current,good,low,935,0.6711872021698571
716,34,173621,East,Credit Card,Auto Loan,2019-05-31,613432,50,38354,255745,Delinquent,30-60,good,medium,2521,2.398607988425971
717,44,71161,South,Loan,Credit Card,2017-06-01,401754,0,34905,403251,Current,Current,good,low,3250,0.9962876719462568
718,28,143655,West,Credit Card,Auto Loan,2017-02-06,279530,50,24391,390308,Delinquent,30-60,good,medium,3365,0.7161779927646884
719,45,118422,West,Credit Card,Personal Loan,2019-01-14,644995,50,9926,450987,Delinquent,30-60,good,medium,2658,1.4301853490233642
720,54,107421,North,Credit Card,Mortgage,2024-09-30,648774,10,15113,352895,Delinquent,0-30,good,low,572,1.8384335283866309
721,64,42838,South,Loan,Personal Loan,2018-02-15,618497,0,11478,130411,Current,Current,good,low,2991,4.742675081089786
722,48,119391,West,Loan,Mortgage,2022-01-11,205444,10,16838,272040,Delinquent,0-30,good,low,1565,0.7551977650345537
723,44,92696,South,Savings,Auto Loan,2017-03-04,674384,0,20580,250191,Current,Current,good,low,3339,2.695476655834942
724,38,127545,South,Credit Card,Auto Loan,2019-08-18,618011,0,15547,251226,Current,Current,good,low,2442,2.459980256820552
725,54,126133,South,Loan,Mortgage,2022-07-21,28689,0,49392,279671,Current,Current,good,low,1374,0.1025812472512344
726,62,53959,West,Loan,Credit Card,2018-02-23,147336,10,1975,153206,Delinquent,0-30,good,low,2983,0.9616855736720494
727,23,139244,South,Current,Auto Loan,2017-02-09,529109,0,24705,97355,Current,Current,good,low,3362,5.434841559241949
728,32,80489,West,Credit Card,Personal Loan,2018-12-06,585787,0,4149,172657,Current,Current,good,low,2697,3.3927787463004684
729,56,152327,North,Loan,Personal Loan,2021-02-05,428006,35,18983,310223,Delinquent,30-60,good,medium,1905,1.3796720423695212
730,25,106665,South,Credit Card,Credit Card,2018-07-20,199877,50,17957,457782,Delinquent,30-60,good,medium,2836,0.4366204874809407
731,39,150032,North,Credit Card,Credit Card,2021-10-05,655993,0,4736,339295,Current,Current,good,low,1663,1.9334001385225248
732,32,143015,North,Loan,Auto Loan,2021-03-18,258661,35,49345,315725,Delinquent,30-60,good,medium,1864,0.8192604323382691
733,47,114647,West,Loan,Credit Card,2021-09-14,700856,0,15356,67402,Current,Current,good,low,1684,10.398148422895463
734,37,70286,North,Current,Personal Loan,2023-12-28,482254,10,25565,454071,Delinquent,0-30,good,low,849,1.0620673859374414
735,63,176271,West,Loan,Personal Loan,2024-06-04,731914,0,25522,463683,Current,Current,good,low,690,1.5784792627721955
736,48,106498,West,Savings,Auto Loan,2021-04-15,367142,0,42105,357925,Current,Current,good,low,1836,1.0257512048613535
737,60,120067,East,Current,Personal Loan,2022-04-08,663132,50,3101,144217,Delinquent,30-60,good,medium,1478,4.598154170451473
738,42,57541,South,Savings,Personal Loan,2024-04-19,211214,0,5664,131936,Current,Current,good,low,736,1.600882245937424
739,30,166441,East,Loan,Personal Loan,2023-01-03,72860,0,23455,336826,Current,Current,good,low,1208,0.2163134674876642
740,61,80133,East,Loan,Mortgage,2019-10-30,700439,10,3959,411252,Delinquent,0-30,good,low,2369,1.7031868538025348
741,26,59498,North,Loan,Personal Loan,2024-10-30,159597,70,17501,196334,Charged-off,60-90,bad,High,542,0.8128851854492855
742,37,142046,South,Current,Personal Loan,2021-06-24,88689,20,2976,195853,Delinquent,0-30,good,low,1766,0.4528345238520727
743,32,75445,West,Loan,Auto Loan,2020-05-01,226697,0,35971,105838,Current,Current,good,low,2185,2.141924450575408
744,26,187543,North,Savings,Credit Card,2020-12-04,366567,0,44506,124486,Current,Current,good,low,1968,2.9446443776810245
745,63,65066,North,Credit Card,Auto Loan,2018-05-15,324371,0,21269,176338,Current,Current,good,low,2902,1.839484399278658
746,42,101075,East,Loan,Auto Loan,2018-04-26,751470,0,4357,320726,Current,Current,good,low,2921,2.3430280052131724
747,36,36183,East,Credit Card,Auto Loan,2020-03-03,37065,70,44509,475797,Charged-off,60-90,bad,High,2244,0.0779008694884583
748,24,154570,East,Savings,Auto Loan,2022-10-18,467189,20,46650,322567,Delinquent,0-30,good,low,1285,1.448347165085083
749,45,42508,West,Current,Credit Card,2020-01-01,403734,95,8628,236793,Charged-off,90+,bad,High,2306,1.7050081716942649
750,53,189413,West,Current,Auto Loan,2021-10-30,206264,35,33358,41158,Delinquent,30-60,good,medium,1638,5.011516594586714
751,21,169608,East,Current,Auto Loan,2018-08-23,123981,0,25625,244276,Current,Current,good,low,2802,0.5075447444693707
752,35,119191,West,Loan,Auto Loan,2020-04-27,462474,70,42496,162039,Charged-off,60-90,bad,High,2189,2.8540906818728824
753,37,172926,West,Credit Card,Personal Loan,2022-04-05,751610,0,3157,202147,Current,Current,good,low,1481,3.7181358120575614
754,63,168414,West,Loan,Personal Loan,2017-07-11,241918,35,6763,35706,Delinquent,30-60,good,medium,3210,6.775275864000448
755,39,178819,North,Current,Personal Loan,2024-07-31,661773,0,47596,476164,Current,Current,good,low,633,1.389800572911854
756,39,106424,North,Current,Personal Loan,2021-11-28,781329,50,15793,152168,Delinquent,30-60,good,medium,1609,5.13464723200673
757,40,109171,North,Current,Mortgage,2017-07-12,762111,0,28536,476648,Current,Current,good,low,3209,1.5988968798778134
758,21,139105,South,Loan,Personal Loan,2021-06-14,246770,50,8002,84312,Delinquent,30-60,good,medium,1776,2.926866875415125
759,43,151847,West,Current,Mortgage,2024-11-20,726961,70,25477,459775,Charged-off,60-90,bad,High,521,1.5811233755641347
760,36,172199,North,Credit Card,Mortgage,2022-04-09,667664,0,33036,35463,Current,Current,good,low,1477,18.827059188449933
761,44,60400,West,Savings,Personal Loan,2020-04-12,215006,0,47974,317553,Current,Current,good,low,2204,0.6770712290546775
762,40,116210,West,Current,Auto Loan,2018-02-18,784277,35,45335,300739,Delinquent,30-60,good,medium,2988,2.60783270543561
763,35,48837,West,Savings,Personal Loan,2019-04-17,569502,35,11619,350493,Delinquent,30-60,good,medium,2565,1.6248598402821168
764,44,142777,West,Current,Mortgage,2018-08-25,311739,0,12184,415342,Current,Current,good,low,2800,0.7505597796514679
765,57,42913,North,Credit Card,Mortgage,2022-04-08,8630,20,19101,356104,Delinquent,0-30,good,low,1478,0.0242344932940938
766,61,86695,North,Savings,Mortgage,2023-02-12,102732,70,17628,313231,Charged-off,60-90,bad,High,1168,0.3279752004111981
767,53,116492,North,Current,Personal Loan,2022-02-11,730326,20,40783,275521,Delinquent,0-30,good,low,1534,2.6507090203650536
768,52,74293,East,Current,Personal Loan,2021-10-29,442047,0,39743,320368,Current,Current,good,low,1639,1.3798100933925983
769,51,140904,East,Current,Credit Card,2025-02-08,99459,70,34238,231644,Charged-off,60-90,bad,High,441,0.4293614339244703
770,35,171314,East,Loan,Mortgage,2017-12-04,11801,0,19017,105974,Current,Current,good,low,3064,0.1113575027837016
771,21,164182,East,Loan,Personal Loan,2021-10-04,190293,20,25892,393123,Delinquent,0-30,good,low,1664,0.484054608862875
