customer_id,age,income,region,account_type,loan_type,account_open_date,balance,days_past_due,monthly_payment,credit_limit,status,bucket
1498,60,31715,West,Savings,Mortgage,2021-04-09,777090,20,43565,241920,Delinquent,0-30
1499,62,30970,East,Savings,Auto Loan,2020-04-19,478531,70,46291,170186,Charged-off,60-90
1500,51,120840,East,Loan,Auto Loan,2019-05-28,330939,0,27343,201285,Current,Current
1501,27,138873,West,Savings,Auto Loan,2024-07-27,754014,70,27948,400196,Charged-off,60-90
1502,53,190657,West,Current,Personal Loan,2021-06-23,203847,0,38564,292071,Current,Current
1503,29,54245,East,Loan,Mortgage,2022-05-03,79234,120,37988,152157,Charged-off,90+
1504,22,106395,North,Credit Card,Auto Loan,2018-02-12,670480,35,45959,200407,Delinquent,30-60
1505,56,136014,East,Savings,Auto Loan,2020-02-19,734371,70,41214,160756,Charged-off,60-90
1506,27,33096,South,Savings,Auto Loan,2025-01-09,595698,0,44429,345556,Current,Current
1507,25,103413,West,Loan,Mortgage,2017-05-02,67848,10,22952,86854,Delinquent,0-30
1508,42,143963,North,Savings,Mortgage,2024-09-16,358540,20,16837,325977,Delinquent,0-30
1509,54,76710,West,Savings,Mortgage,2020-05-17,788612,0,42184,221395,Current,Current
1510,36,174398,South,Savings,Credit Card,2017-03-22,425667,120,9900,158785,Charged-off,90+
1511,34,153159,North,Current,Credit Card,2021-06-22,479635,70,11350,359640,Charged-off,60-90
1512,29,186734,East,Savings,Auto Loan,2021-11-11,112379,0,33077,368908,Current,Current
1513,26,155470,West,Loan,Mortgage,2021-01-05,541115,0,24346,258024,Current,Current
1514,57,171891,North,Savings,Credit Card,2019-02-26,603044,50,45564,187374,Delinquent,30-60
1515,61,132589,East,Loan,Credit Card,2022-08-03,59189,0,39297,29480,Current,Current
1516,22,129580,West,Credit Card,Mortgage,2017-12-27,625078,20,30353,283047,Delinquent,0-30
1517,57,153130,North,Savings,Mortgage,2022-05-16,246382,35,42632,215445,Delinquent,30-60
1518,64,67119,South,Credit Card,Credit Card,2022-10-22,657302,10,47020,334580,Delinquent,0-30
1519,62,81193,East,Current,Personal Loan,2024-04-12,188519,0,44197,198418,Current,Current
1520,62,163852,West,Loan,Auto Loan,2022-06-06,508735,10,36299,64981,Delinquent,0-30
1521,39,195193,South,Loan,Personal Loan,2025-02-26,82240,10,6950,232435,Delinquent,0-30
1522,63,182490,West,Loan,Personal Loan,2023-01-23,675844,95,28190,282913,Charged-off,90+
1523,64,157742,North,Loan,Credit Card,2018-09-05,439621,50,44292,95506,Delinquent,30-60
1524,37,162245,South,Current,Auto Loan,2023-03-14,677485,70,13538,426390,Charged-off,60-90
1525,21,109585,South,Loan,Credit Card,2020-04-14,773640,95,28551,149694,Charged-off,90+
1526,24,150535,West,Savings,Auto Loan,2024-11-28,552406,95,37115,31798,Charged-off,90+
1527,57,179837,East,Credit Card,Mortgage,2018-09-25,46004,70,32525,126920,Charged-off,60-90
1528,50,42075,East,Loan,Credit Card,2020-06-24,377284,0,25015,85092,Current,Current
1529,50,55881,North,Savings,Mortgage,2024-09-15,218021,0,48585,281356,Current,Current
1530,49,45477,South,Credit Card,Personal Loan,2018-11-29,701882,35,14824,220885,Delinquent,30-60
1531,41,73986,North,Loan,Credit Card,2021-06-22,23405,20,14438,318699,Delinquent,0-30
1532,23,42654,East,Loan,Auto Loan,2024-01-06,110274,0,3493,337930,Current,Current
1533,45,59033,East,Credit Card,Auto Loan,2022-06-24,337287,0,8096,69957,Current,Current
1534,23,123034,West,Savings,Personal Loan,2018-03-03,303576,50,8002,220541,Delinquent,30-60
1535,31,89020,South,Current,Personal Loan,2023-12-24,501492,50,21964,417811,Delinquent,30-60
1536,59,140129,East,Loan,Personal Loan,2017-11-28,306177,0,25640,150829,Current,Current
1537,57,121571,North,Credit Card,Auto Loan,2018-09-22,621332,0,26015,170984,Current,Current
1538,41,139883,South,Current,Credit Card,2018-07-14,302322,120,28666,387125,Charged-off,90+
1539,34,145634,West,Savings,Credit Card,2020-05-10,768638,20,21127,128211,Delinquent,0-30
1540,59,28025,South,Savings,Auto Loan,2024-11-11,51813,20,48387,499637,Delinquent,0-30
1541,62,106272,South,Loan,Mortgage,2022-06-15,441250,95,23615,237993,Charged-off,90+
1542,51,137929,South,Loan,Mortgage,2020-01-11,216617,70,46582,330551,Charged-off,60-90
1543,60,75376,South,Current,Credit Card,2020-02-25,624630,35,31239,435965,Delinquent,30-60
1544,47,199376,West,Savings,Mortgage,2019-11-08,635907,0,18955,393677,Current,Current
1545,37,60172,South,Savings,Personal Loan,2025-01-18,7120,95,47056,317395,Charged-off,90+
1546,44,178575,West,Loan,Mortgage,2024-12-28,695492,35,34328,415406,Delinquent,30-60
1547,55,192972,South,Savings,Personal Loan,2019-05-21,101911,0,16710,478659,Current,Current
1548,39,32080,South,Savings,Mortgage,2020-07-09,680163,10,9606,60844,Delinquent,0-30
1549,54,192497,North,Loan,Mortgage,2023-05-15,128920,0,8577,237853,Current,Current
1550,23,46286,East,Loan,Personal Loan,2022-05-05,6439,50,19764,243107,Delinquent,30-60
1551,38,181014,East,Credit Card,Credit Card,2017-02-06,258785,50,29764,400997,Delinquent,30-60
1552,51,118772,East,Savings,Auto Loan,2023-04-09,615427,20,33606,129897,Delinquent,0-30
1553,35,27084,East,Savings,Mortgage,2018-09-16,76453,120,15432,230864,Charged-off,90+
1554,46,94446,South,Savings,Mortgage,2019-11-30,610527,10,15631,90123,Delinquent,0-30
1555,61,25965,West,Current,Credit Card,2022-05-24,391486,0,36916,428901,Current,Current
1556,37,124694,North,Current,Mortgage,2020-07-14,413465,50,17561,59101,Delinquent,30-60
1557,33,83837,South,Credit Card,Credit Card,2020-01-17,351035,0,23838,222383,Current,Current
1558,38,135438,North,Current,Personal Loan,2023-10-19,798391,0,22048,345799,Current,Current
1559,32,196838,North,Loan,Mortgage,2018-10-28,290509,10,7916,347904,Delinquent,0-30
1560,42,129922,West,Loan,Auto Loan,2024-04-14,653105,35,3655,42539,Delinquent,30-60
1561,57,160254,North,Savings,Personal Loan,2018-07-22,651509,0,5313,47142,Current,Current
1562,31,57529,North,Loan,Auto Loan,2022-09-04,500335,20,38801,336539,Delinquent,0-30
1563,33,195783,West,Loan,Personal Loan,2018-05-19,593008,0,8669,492792,Current,Current
1564,56,100593,East,Savings,Auto Loan,2019-07-21,642514,120,19204,211346,Charged-off,90+
1565,45,71105,West,Credit Card,Personal Loan,2024-05-01,566455,0,23801,359941,Current,Current
1566,39,98590,East,Current,Credit Card,2019-02-28,135604,95,2429,76983,Charged-off,90+
1567,21,168924,North,Loan,Credit Card,2025-01-06,138878,0,30189,22922,Current,Current
1568,34,186247,West,Savings,Mortgage,2024-06-11,527567,0,45921,373334,Current,Current
1569,22,160518,North,Credit Card,Auto Loan,2023-09-07,369709,20,39674,357727,Delinquent,0-30
1570,25,55304,South,Current,Auto Loan,2021-07-19,325197,70,6087,479220,Charged-off,60-90
1571,27,104882,North,Current,Personal Loan,2021-10-28,282506,0,16708,397456,Current,Current
1572,47,37128,South,Credit Card,Mortgage,2018-07-16,678539,70,8626,319263,Charged-off,60-90
1573,51,166817,West,Credit Card,Auto Loan,2019-01-02,266132,35,14422,154308,Delinquent,30-60
1574,61,81923,West,Credit Card,Auto Loan,2018-06-13,531873,70,18430,491219,Charged-off,60-90
1575,36,197301,East,Credit Card,Credit Card,2023-11-02,150639,20,43485,379438,Delinquent,0-30
1576,44,175951,North,Savings,Personal Loan,2021-07-24,351565,0,15851,94735,Current,Current
1577,53,157128,East,Credit Card,Auto Loan,2022-05-26,642716,50,2003,428267,Delinquent,30-60
1578,54,196782,West,Savings,Personal Loan,2024-10-13,740734,0,13474,267080,Current,Current
1579,26,171005,West,Savings,Credit Card,2024-07-19,172545,0,29651,358429,Current,Current
1580,23,42103,West,Loan,Mortgage,2025-02-24,471338,10,23098,470866,Delinquent,0-30
1581,54,69766,West,Credit Card,Auto Loan,2023-06-04,260505,0,10216,41442,Current,Current
1582,31,126181,West,Loan,Personal Loan,2017-06-10,717192,35,13018,133394,Delinquent,30-60
1583,41,186602,East,Loan,Mortgage,2024-05-28,140969,0,12442,369819,Current,Current
1584,59,36704,North,Credit Card,Auto Loan,2020-01-03,262582,20,28587,403439,Delinquent,0-30
1585,62,137470,West,Loan,Mortgage,2020-09-15,152343,0,40521,175911,Current,Current
1586,44,133987,North,Current,Auto Loan,2018-11-11,7417,95,14727,364807,Charged-off,90+
1587,22,30348,West,Savings,Mortgage,2021-08-03,657705,95,28313,34446,Charged-off,90+
1588,56,39523,West,Savings,Personal Loan,2024-07-11,42765,50,17227,105366,Delinquent,30-60
1589,50,121985,West,Loan,Auto Loan,2018-10-23,47087,0,9792,124276,Current,Current
1590,47,75648,East,Credit Card,Credit Card,2022-05-19,89924,0,31900,462297,Current,Current
1591,27,56122,West,Current,Personal Loan,2022-02-13,305644,0,43904,73491,Current,Current
1592,21,127308,West,Credit Card,Credit Card,2020-12-23,707642,0,23553,195359,Current,Current
1593,60,80269,North,Loan,Mortgage,2018-02-01,145791,0,22125,475817,Current,Current
1594,43,29656,West,Loan,Credit Card,2023-12-23,213223,20,14419,168512,Delinquent,0-30
1595,27,61358,South,Savings,Mortgage,2023-07-19,83075,20,3039,379004,Delinquent,0-30
1596,37,165175,North,Current,Auto Loan,2020-09-01,583299,0,29083,408818,Current,Current
1597,48,142999,West,Savings,Mortgage,2020-02-05,682494,20,47467,281342,Delinquent,0-30
1598,40,196832,North,Savings,Personal Loan,2021-02-24,93770,0,18934,261533,Current,Current
1599,51,177437,East,Loan,Credit Card,2019-01-22,62808,20,2654,411357,Delinquent,0-30
1600,52,183789,East,Savings,Credit Card,2019-07-20,232157,20,5815,64171,Delinquent,0-30
1601,58,50767,East,Current,Auto Loan,2017-09-14,233294,0,35116,259785,Current,Current
1602,23,91683,North,Current,Credit Card,2020-05-28,788873,0,31522,396824,Current,Current
1603,37,151362,South,Loan,Credit Card,2021-12-01,510011,35,15256,424476,Delinquent,30-60
1604,63,174450,West,Loan,Credit Card,2018-11-11,286475,10,1105,179463,Delinquent,0-30
1605,40,95654,East,Loan,Mortgage,2024-10-13,505443,70,3221,391307,Charged-off,60-90
1606,51,46520,North,Savings,Auto Loan,2022-09-21,139646,120,35583,44462,Charged-off,90+
1607,29,142375,North,Current,Personal Loan,2017-07-22,446783,120,43595,285590,Charged-off,90+
1608,43,180140,North,Savings,Mortgage,2022-03-02,425518,0,29764,52766,Current,Current
1609,52,107862,North,Savings,Auto Loan,2022-11-19,643946,70,6031,221069,Charged-off,60-90
1610,44,166030,East,Savings,Mortgage,2022-02-26,582463,0,28320,230819,Current,Current
1611,29,134855,South,Credit Card,Mortgage,2018-11-23,122437,0,9609,441740,Current,Current
1612,50,109798,East,Loan,Mortgage,2022-09-25,496560,0,13836,460848,Current,Current
1613,41,120582,South,Loan,Mortgage,2023-01-03,293305,70,8109,490257,Charged-off,60-90
1614,43,54085,North,Savings,Personal Loan,2017-04-10,460535,0,47626,48249,Current,Current
1615,48,38329,West,Credit Card,Mortgage,2019-07-17,630690,20,25093,85293,Delinquent,0-30
1616,26,192728,East,Credit Card,Mortgage,2023-09-27,788123,20,15080,358771,Delinquent,0-30
1617,40,85913,East,Savings,Auto Loan,2021-05-25,325119,35,32999,82545,Delinquent,30-60
1618,35,194671,South,Credit Card,Credit Card,2019-05-13,172409,10,7772,240674,Delinquent,0-30
1619,47,184635,East,Loan,Personal Loan,2020-08-23,240108,0,33875,333751,Current,Current
1620,55,174651,South,Loan,Personal Loan,2022-01-11,757374,10,41344,455674,Delinquent,0-30
1621,41,113469,West,Credit Card,Personal Loan,2022-04-18,41520,20,8588,157557,Delinquent,0-30
1622,60,114929,West,Loan,Credit Card,2018-10-31,403858,0,36032,438253,Current,Current
1623,32,69821,West,Loan,Mortgage,2024-11-07,76284,0,4286,407779,Current,Current
1624,42,188493,East,Credit Card,Personal Loan,2019-08-14,387343,120,43865,404051,Charged-off,90+
1625,25,127436,North,Current,Personal Loan,2024-01-19,343951,35,34655,222083,Delinquent,30-60
1626,21,36732,West,Loan,Personal Loan,2018-02-19,387300,0,46531,225535,Current,Current
1627,61,162031,East,Loan,Auto Loan,2022-04-06,731972,35,15513,93967,Delinquent,30-60
1628,48,169258,North,Savings,Personal Loan,2017-08-24,476079,20,33260,192128,Delinquent,0-30
1629,23,145444,South,Current,Credit Card,2022-07-03,178960,0,33125,494964,Current,Current
1630,52,199450,West,Credit Card,Personal Loan,2023-07-28,326100,0,40229,406827,Current,Current
1631,58,157522,North,Current,Mortgage,2018-04-17,786786,0,16838,69974,Current,Current
1632,32,83180,South,Current,Credit Card,2020-09-04,532765,50,13366,304521,Delinquent,30-60
1633,26,44795,East,Credit Card,Personal Loan,2019-02-07,386771,10,20165,131546,Delinquent,0-30
1634,56,88215,West,Savings,Credit Card,2025-03-14,473827,0,37614,444174,Current,Current
1635,41,77999,North,Credit Card,Auto Loan,2024-03-08,185627,0,29621,282708,Current,Current
1636,46,137341,East,Credit Card,Personal Loan,2018-03-28,71803,0,9244,238386,Current,Current
1637,23,39392,West,Credit Card,Personal Loan,2017-04-01,739263,10,19150,102288,Delinquent,0-30
1638,22,134607,South,Credit Card,Auto Loan,2018-11-27,313667,70,14231,343780,Charged-off,60-90
1639,63,64833,North,Current,Personal Loan,2018-01-27,372007,20,40306,153234,Delinquent,0-30
1640,29,151387,West,Current,Personal Loan,2018-10-25,600352,0,1238,382116,Current,Current
1641,58,145434,North,Current,Personal Loan,2024-02-21,301712,10,32690,188153,Delinquent,0-30
1642,61,38594,North,Loan,Personal Loan,2021-09-05,261935,0,16397,174181,Current,Current
1643,37,127909,East,Credit Card,Personal Loan,2023-10-28,588578,0,34355,226269,Current,Current
1644,41,116007,West,Savings,Personal Loan,2020-11-21,153563,50,27677,272339,Delinquent,30-60
1645,41,142650,East,Credit Card,Credit Card,2020-05-06,496078,70,40637,301872,Charged-off,60-90
1646,63,190389,East,Loan,Auto Loan,2024-09-14,718693,0,32515,415835,Current,Current
1647,61,140718,West,Loan,Mortgage,2021-02-10,746259,10,17164,318522,Delinquent,0-30
1648,55,177055,South,Current,Auto Loan,2017-03-31,158346,0,17123,224080,Current,Current
1649,54,173302,South,Savings,Personal Loan,2023-04-09,789448,10,49500,458647,Delinquent,0-30
1650,23,60920,West,Current,Auto Loan,2025-02-02,798024,35,20906,346063,Delinquent,30-60
1651,40,59719,South,Loan,Auto Loan,2017-12-14,328575,35,8752,119606,Delinquent,30-60
1652,42,86330,West,Savings,Credit Card,2018-02-04,433850,0,27345,325941,Current,Current
1653,44,66817,North,Savings,Personal Loan,2017-01-22,521014,50,39220,208821,Delinquent,30-60
1654,63,43000,East,Savings,Auto Loan,2018-11-26,374523,35,48226,320331,Delinquent,30-60
1655,49,130201,South,Savings,Mortgage,2020-08-05,144178,0,5672,106240,Current,Current
1656,32,30979,East,Credit Card,Auto Loan,2018-05-25,160656,20,33914,385052,Delinquent,0-30
1657,55,142608,North,Loan,Personal Loan,2019-05-18,47189,120,43449,177373,Charged-off,90+
1658,43,46460,East,Loan,Mortgage,2017-04-04,325434,35,38870,394579,Delinquent,30-60
1659,34,113996,South,Savings,Credit Card,2024-03-04,576365,10,36849,290940,Delinquent,0-30
1660,51,50286,North,Current,Credit Card,2024-01-16,378824,0,46992,98953,Current,Current
1661,59,39235,West,Credit Card,Auto Loan,2017-09-22,117586,0,13278,163010,Current,Current
1662,44,31824,South,Savings,Personal Loan,2022-05-19,478475,50,41256,119359,Delinquent,30-60
1663,60,131791,South,Loan,Mortgage,2023-05-07,440870,0,31562,276206,Current,Current
1664,54,115443,South,Loan,Auto Loan,2023-11-08,434130,50,29306,288584,Delinquent,30-60
1665,59,28781,East,Savings,Personal Loan,2025-02-02,651420,50,16130,158195,Delinquent,30-60
1666,36,66920,North,Current,Auto Loan,2022-01-16,116328,20,23894,434963,Delinquent,0-30
1667,21,99924,West,Current,Mortgage,2019-04-03,734896,0,7439,129081,Current,Current
1668,42,158129,South,Credit Card,Mortgage,2024-04-27,585164,35,43602,157607,Delinquent,30-60
1669,34,136179,South,Current,Auto Loan,2022-10-05,608313,35,47337,432592,Delinquent,30-60
1670,55,107770,North,Credit Card,Personal Loan,2017-02-08,637144,20,48579,289838,Delinquent,0-30
1671,34,69867,South,Current,Mortgage,2017-01-25,540115,70,35662,109725,Charged-off,60-90
1672,23,40878,West,Current,Auto Loan,2018-04-13,609867,0,15465,379566,Current,Current
1673,26,34423,North,Credit Card,Auto Loan,2019-07-13,106947,50,25730,231636,Delinquent,30-60
1674,31,191196,South,Credit Card,Credit Card,2017-07-08,508936,50,10423,298039,Delinquent,30-60
1675,57,126997,West,Savings,Auto Loan,2022-02-16,601572,35,29891,385198,Delinquent,30-60
1676,47,127858,South,Credit Card,Auto Loan,2018-10-28,532630,70,44366,478554,Charged-off,60-90
1677,49,123653,South,Credit Card,Personal Loan,2017-12-17,85257,35,27488,428818,Delinquent,30-60
1678,31,103707,East,Current,Personal Loan,2020-10-04,469399,35,20239,39779,Delinquent,30-60
1679,22,135888,North,Savings,Auto Loan,2024-04-21,101017,70,33564,457419,Charged-off,60-90
1680,32,89530,West,Current,Auto Loan,2020-11-05,712212,0,15159,334615,Current,Current
1681,44,79378,East,Current,Personal Loan,2022-05-26,405888,0,34065,466487,Current,Current
1682,44,84019,East,Loan,Auto Loan,2024-01-29,498204,70,19858,237134,Charged-off,60-90
1683,53,166402,North,Credit Card,Mortgage,2025-02-18,574525,20,28288,47661,Delinquent,0-30
1684,38,114325,North,Savings,Credit Card,2018-02-15,86834,0,12868,484272,Current,Current
1685,60,163106,West,Credit Card,Mortgage,2019-10-24,792443,0,41532,291389,Current,Current
1686,41,82879,North,Credit Card,Mortgage,2023-09-04,292731,0,10105,351989,Current,Current
1687,42,118525,North,Current,Credit Card,2021-03-26,45354,70,37149,292410,Charged-off,60-90
1688,39,134557,South,Loan,Personal Loan,2017-12-24,151447,0,38409,106983,Current,Current
1689,22,164907,East,Credit Card,Personal Loan,2019-06-30,504102,0,29278,499536,Current,Current
1690,37,46986,East,Current,Personal Loan,2020-03-13,518377,0,45546,419619,Current,Current
1691,60,69696,South,Loan,Personal Loan,2017-08-27,384235,0,19555,226002,Current,Current
1692,24,95570,East,Savings,Auto Loan,2021-01-23,762094,35,13577,123786,Delinquent,30-60
1693,30,75409,East,Loan,Credit Card,2021-04-20,376419,50,44025,459681,Delinquent,30-60
1694,63,68049,North,Savings,Personal Loan,2025-02-18,92968,20,8739,298978,Delinquent,0-30
1695,34,85814,South,Savings,Auto Loan,2018-05-19,365955,70,25049,280840,Charged-off,60-90
1696,34,44101,South,Loan,Auto Loan,2024-08-03,567346,20,20064,432193,Delinquent,0-30
1697,46,138150,South,Savings,Personal Loan,2023-04-03,755220,35,8672,179133,Delinquent,30-60
1698,31,47025,South,Loan,Personal Loan,2020-12-27,645143,0,27637,445114,Current,Current
1699,45,174750,West,Savings,Credit Card,2020-12-03,254747,50,45812,186048,Delinquent,30-60
1700,51,185055,North,Loan,Personal Loan,2017-01-17,762731,0,31726,55209,Current,Current
1701,51,154627,East,Credit Card,Personal Loan,2018-03-08,510352,0,23147,430034,Current,Current
1702,51,191226,West,Loan,Auto Loan,2018-06-19,467421,10,40646,120810,Delinquent,0-30
1703,63,70934,South,Credit Card,Auto Loan,2024-11-04,213985,0,36488,338441,Current,Current
1704,56,122870,West,Current,Personal Loan,2024-12-29,629271,70,38052,280037,Charged-off,60-90
1705,45,82183,North,Loan,Personal Loan,2019-04-09,361941,70,27244,191423,Charged-off,60-90
1706,51,112602,North,Loan,Auto Loan,2023-04-06,468398,0,46827,46798,Current,Current
1707,43,139998,East,Loan,Credit Card,2021-02-04,81791,10,31827,79531,Delinquent,0-30
1708,62,105895,East,Loan,Auto Loan,2022-07-11,607310,70,39643,391227,Charged-off,60-90
1709,34,31535,South,Loan,Mortgage,2024-10-04,500806,0,42171,269237,Current,Current
1710,37,160296,South,Loan,Personal Loan,2024-07-25,595390,95,15016,231537,Charged-off,90+
1711,26,140777,East,Savings,Mortgage,2022-09-07,740017,0,47072,149527,Current,Current
1712,25,100357,South,Credit Card,Credit Card,2025-03-13,741740,0,21607,89051,Current,Current
1713,39,47027,East,Loan,Mortgage,2019-10-31,389906,0,41591,216822,Current,Current
1714,58,83782,East,Current,Personal Loan,2024-08-01,286310,0,27473,186722,Current,Current
1715,63,42348,East,Current,Credit Card,2021-08-28,50916,0,31480,21154,Current,Current
1716,32,159909,South,Savings,Auto Loan,2020-10-06,589431,0,29021,168493,Current,Current
1717,55,82686,South,Credit Card,Mortgage,2019-05-01,574660,70,11713,482589,Charged-off,60-90
1718,35,161877,South,Current,Credit Card,2024-02-18,57458,120,4672,261471,Charged-off,90+
1719,56,81534,North,Current,Auto Loan,2018-03-21,637556,0,29972,146946,Current,Current
1720,42,198591,East,Savings,Mortgage,2019-05-20,367532,0,11282,318258,Current,Current
1721,33,104392,North,Current,Personal Loan,2018-09-30,6384,20,24891,314579,Delinquent,0-30
1722,34,95191,East,Credit Card,Auto Loan,2024-05-03,127982,10,2776,385413,Delinquent,0-30
1723,26,85001,East,Credit Card,Credit Card,2018-04-02,361461,35,9893,238016,Delinquent,30-60
1724,31,115025,South,Credit Card,Auto Loan,2017-04-10,291304,0,8083,126138,Current,Current
1725,50,40134,South,Savings,Personal Loan,2021-06-16,744595,10,9301,138748,Delinquent,0-30
1726,23,192999,West,Savings,Mortgage,2025-02-26,785366,0,14390,446941,Current,Current
1727,29,30879,North,Current,Auto Loan,2020-10-10,718560,95,9399,405996,Charged-off,90+
1728,35,187688,North,Credit Card,Credit Card,2019-03-06,196452,70,28428,258018,Charged-off,60-90
1729,27,123848,West,Loan,Personal Loan,2022-09-30,323880,0,19321,309800,Current,Current
1730,24,128270,East,Credit Card,Credit Card,2024-06-01,257159,0,17341,319369,Current,Current
1731,52,131244,South,Loan,Credit Card,2023-06-12,482561,35,47816,37749,Delinquent,30-60
1732,32,71972,West,Savings,Credit Card,2019-02-04,72702,0,48235,393100,Current,Current
1733,45,193552,East,Credit Card,Mortgage,2017-07-04,5233,0,11950,314952,Current,Current
1734,52,150814,North,Loan,Credit Card,2022-01-18,453191,0,12855,60518,Current,Current
1735,35,82994,North,Current,Personal Loan,2017-11-30,130405,50,24282,70515,Delinquent,30-60
1736,50,105926,South,Credit Card,Mortgage,2022-02-28,317285,10,36784,147807,Delinquent,0-30
1737,47,63816,North,Savings,Auto Loan,2023-11-28,633518,0,44434,290368,Current,Current
1738,28,84292,South,Credit Card,Personal Loan,2022-03-11,789836,20,32856,190540,Delinquent,0-30
1739,47,126175,South,Loan,Personal Loan,2020-01-10,398272,35,35694,454673,Delinquent,30-60
1740,35,59740,North,Loan,Auto Loan,2020-09-09,756034,20,8379,61065,Delinquent,0-30
1741,26,51969,North,Savings,Credit Card,2023-03-30,603274,70,5123,405412,Charged-off,60-90
1742,53,66920,West,Credit Card,Personal Loan,2020-10-11,721098,50,49912,412843,Delinquent,30-60
1743,41,29471,South,Savings,Personal Loan,2021-07-21,118684,95,40755,443147,Charged-off,90+
1744,44,96822,East,Savings,Credit Card,2021-04-12,277967,0,36557,108522,Current,Current
1745,43,37875,West,Credit Card,Credit Card,2024-11-06,558487,95,18399,498652,Charged-off,90+
1746,60,140157,North,Savings,Personal Loan,2017-01-28,99630,0,17413,71217,Current,Current
1747,34,88063,East,Current,Mortgage,2022-03-15,146796,50,28239,162603,Delinquent,30-60
1748,59,133192,East,Credit Card,Mortgage,2023-06-21,81707,120,18386,433635,Charged-off,90+
1749,44,81400,East,Loan,Credit Card,2023-05-27,397470,0,49425,137661,Current,Current
1750,61,182146,South,Current,Credit Card,2021-01-09,601098,120,3906,57339,Charged-off,90+
1751,51,97424,South,Loan,Auto Loan,2017-02-10,318238,20,15698,69809,Delinquent,0-30
1752,63,133500,South,Current,Mortgage,2023-07-12,606605,70,36935,280399,Charged-off,60-90
1753,23,39331,North,Current,Auto Loan,2019-09-07,352134,35,24996,107473,Delinquent,30-60
1754,41,87397,North,Savings,Mortgage,2023-10-14,293012,35,15088,227300,Delinquent,30-60
1755,40,177811,West,Credit Card,Personal Loan,2020-09-14,737292,0,43962,77220,Current,Current
1756,48,154274,South,Savings,Personal Loan,2025-02-27,124794,35,41498,33377,Delinquent,30-60
1757,57,126968,South,Loan,Mortgage,2018-03-14,382614,50,25980,473028,Delinquent,30-60
1758,25,79505,West,Loan,Credit Card,2024-03-14,351292,0,28044,318792,Current,Current
1759,36,49076,East,Current,Auto Loan,2023-07-27,378053,0,1170,115398,Current,Current
1760,47,151573,East,Credit Card,Auto Loan,2019-03-22,521391,10,4537,148890,Delinquent,0-30
1761,43,98127,South,Savings,Mortgage,2022-07-12,492040,0,8294,287288,Current,Current
1762,52,109082,South,Loan,Auto Loan,2019-02-04,109031,70,32758,99393,Charged-off,60-90
1763,50,196682,West,Loan,Credit Card,2020-08-14,69575,35,37495,235992,Delinquent,30-60
1764,26,143514,South,Credit Card,Personal Loan,2022-09-20,67002,0,49669,398914,Current,Current
1765,27,40322,East,Current,Credit Card,2023-02-24,64104,0,41122,411961,Current,Current
1766,35,162369,South,Credit Card,Credit Card,2020-06-21,81421,0,11221,146350,Current,Current
1767,38,120597,South,Loan,Mortgage,2022-05-28,309479,20,1166,361670,Delinquent,0-30
1768,61,47706,West,Savings,Auto Loan,2019-07-01,495209,20,23376,258422,Delinquent,0-30
1769,35,62635,West,Savings,Mortgage,2020-11-03,711148,10,22949,88336,Delinquent,0-30
1770,23,126419,South,Savings,Personal Loan,2022-11-20,369009,0,42045,216901,Current,Current
1771,27,76112,East,Current,Mortgage,2025-02-09,589257,20,15610,95203,Delinquent,0-30
1772,63,111972,South,Credit Card,Credit Card,2020-05-16,595461,0,26906,129409,Current,Current
1773,54,89566,North,Credit Card,Mortgage,2020-11-09,752331,10,37930,186531,Delinquent,0-30
1774,51,106409,West,Current,Credit Card,2021-09-23,118077,0,11357,211485,Current,Current
1775,21,119953,North,Savings,Credit Card,2025-01-26,429038,0,47787,269895,Current,Current
1776,26,183895,West,Loan,Credit Card,2023-03-31,463226,35,40132,111007,Delinquent,30-60
1777,50,183095,East,Loan,Personal Loan,2022-05-15,214764,0,29956,169269,Current,Current
1778,23,66741,East,Credit Card,Auto Loan,2025-03-18,678590,20,37896,322364,Delinquent,0-30
1779,34,79962,East,Savings,Personal Loan,2017-06-04,253326,50,9859,168543,Delinquent,30-60
1780,25,84491,West,Loan,Auto Loan,2025-03-13,660564,50,12606,295437,Delinquent,30-60
1781,63,146441,East,Credit Card,Auto Loan,2023-03-28,783254,20,35678,167027,Delinquent,0-30
1782,43,71787,North,Current,Credit Card,2025-02-04,201636,70,46196,387724,Charged-off,60-90
1783,47,80643,West,Loan,Personal Loan,2018-10-07,360530,70,42861,115895,Charged-off,60-90
1784,24,127045,East,Loan,Personal Loan,2017-08-23,648652,35,15552,281691,Delinquent,30-60
1785,25,52476,South,Current,Credit Card,2019-07-11,652748,0,47815,58030,Current,Current
1786,32,53849,East,Savings,Personal Loan,2020-03-08,700330,0,24314,415554,Current,Current
1787,35,71118,North,Current,Personal Loan,2018-03-23,232391,35,49869,357272,Delinquent,30-60
1788,53,34522,East,Credit Card,Personal Loan,2020-08-15,253189,0,35045,295962,Current,Current
1789,46,36023,East,Credit Card,Auto Loan,2019-11-22,274305,120,22630,335589,Charged-off,90+
1790,27,110855,West,Loan,Auto Loan,2019-03-21,560796,0,16883,491070,Current,Current
1791,44,51509,North,Savings,Personal Loan,2022-10-19,419530,20,41281,224450,Delinquent,0-30
1792,40,105696,South,Credit Card,Mortgage,2019-03-21,291527,0,47038,146872,Current,Current
